time,ax,ay,az,atotal
0.008919715881347656,0.27,-0.31,0.49,0.63
0.026611804962158203,0.37,-0.37,0.16,0.54
0.02960491180419922,0.34,-0.43,-0.11,0.55
0.038539886474609375,0.23,-0.47,-0.26,0.58
0.04882097244262695,0.06,-0.4,-0.29,0.49
0.058920860290527344,-0.06,-0.29,-0.22,0.36
0.07667684555053711,-0.09,-0.19,-0.07,0.22
0.0796358585357666,-0.06,-0.15,0.05,0.16
0.08896398544311523,-0.02,-0.17,0.13,0.21
0.09902095794677734,0.02,-0.25,0.13,0.28
0.10927391052246094,0.06,-0.34,0.04,0.34
0.12687087059020996,0.05,-0.38,-0.11,0.39
0.13008689880371094,0.02,-0.39,-0.34,0.51
0.13930487632751465,0.05,-0.42,-0.59,0.72
0.14948797225952148,0.13,-0.44,-0.86,0.97
0.15968894958496094,0.22,-0.43,-1.09,1.19
0.17730998992919922,0.32,-0.42,-1.18,1.29
0.1804490089416504,0.44,-0.38,-1.16,1.29
0.18968486785888672,0.63,-0.33,-1.07,1.28
0.20154571533203125,0.77,-0.41,-0.92,1.26
0.20999574661254883,0.85,-0.52,-0.81,1.28
0.22775602340698242,0.64,-0.48,-0.55,0.97
0.23087191581726074,1.01,-0.73,-0.18,1.25
0.2399120330810547,1.0,-0.67,0.3,1.24
0.25007081031799316,0.59,-0.51,0.81,1.12
0.26043176651000977,0.35,-0.29,1.31,1.38
0.2775077819824219,0.18,-0.05,1.69,1.7
0.28107786178588867,0.19,0.08,1.88,1.89
0.2902348041534424,0.34,0.12,1.85,1.88
0.3003239631652832,0.56,0.11,1.72,1.81
0.31059980392456055,0.77,0.06,1.47,1.66
0.3279237747192383,0.97,-0.02,1.19,1.53
0.331143856048584,1.08,-0.02,0.72,1.29
0.3405327796936035,1.01,0.02,0.12,1.01
0.3504819869995117,0.88,0.06,-0.43,0.98
0.36078381538391113,0.71,0.18,-0.86,1.12
0.37719297409057617,0.56,0.32,-1.05,1.23
0.3814120292663574,0.46,0.45,-1.01,1.19
0.3904988765716553,0.33,0.54,-0.84,1.05
0.40078186988830566,0.11,0.58,-0.61,0.84
0.4109349250793457,-0.1,0.61,-0.41,0.74
0.4277338981628418,-0.18,0.54,-0.25,0.62
0.43175601959228516,-0.23,0.45,-0.12,0.51
0.44109201431274414,-0.34,0.36,-0.08,0.5
0.4518308639526367,-0.53,0.29,-0.05,0.6
0.4614720344543457,-0.78,0.19,0.07,0.8
0.47809481620788574,-0.67,0.11,0.3,0.74
0.4821467399597168,-0.53,-0.08,0.58,0.78
0.49128293991088867,-0.12,-0.36,0.58,0.69
0.5018129348754883,0.33,-0.51,0.45,0.75
0.5116539001464844,0.38,-0.51,0.31,0.7
0.5285148620605469,-0.04,-0.33,0.09,0.34
0.5324597358703613,-0.6,-0.07,-0.17,0.62
0.5416078567504883,-0.98,0.1,-0.36,1.04
0.5522289276123047,-1.16,0.13,-0.37,1.22
0.562006950378418,-0.78,0.12,-0.4,0.88
0.5785937309265137,-0.34,0.14,-0.68,0.77
0.5827229022979736,-0.14,0.16,-1.06,1.08
0.5918726921081543,-0.32,0.16,-1.48,1.52
0.6030607223510742,-1.03,0.22,-1.77,2.05
0.6123237609863281,-1.79,0.3,-1.8,2.55
0.6285068988800049,-2.1,0.41,-1.1,2.4
0.632990837097168,-1.58,0.51,-0.25,1.67
0.6421668529510498,-0.84,0.52,-0.18,1.0
0.6522459983825684,-0.54,0.63,-0.2,0.85
0.6624836921691895,-0.33,0.68,-0.04,0.75
0.6723527908325195,-0.03,0.47,0.29,0.55
0.6837809085845947,0.13,0.14,0.61,0.63
0.6926627159118652,0.12,-0.1,0.92,0.93
0.7027688026428223,0.09,-0.25,1.04,1.07
0.7128267288208008,-0.01,-0.29,0.98,1.02
0.7231948375701904,-0.28,-0.18,0.82,0.88
0.7343928813934326,-0.58,0.09,0.59,0.83
0.7433009147644043,-0.78,0.43,0.36,0.96
0.7534117698669434,-0.88,0.74,0.08,1.15
0.7634809017181396,-0.98,0.91,-0.07,1.33
0.7733378410339355,-0.98,0.95,-0.21,1.38
0.7850139141082764,-0.98,0.85,-0.24,1.31
0.7939279079437256,-0.99,0.68,-0.17,1.21
0.8043878078460693,-1.05,0.54,-0.05,1.18
0.8142328262329102,-1.02,0.44,0.03,1.11
0.8243968486785889,-1.11,0.5,-0.01,1.21
0.8358948230743408,-1.1,0.54,-0.17,1.23
0.8443148136138916,-0.49,0.32,-0.19,0.61
0.854503870010376,0.17,-0.03,-0.18,0.24
0.8645708560943604,0.7,-0.43,-0.15,0.83
0.8744878768920898,1.0,-0.74,-0.23,1.26
0.8861448764801025,1.07,-0.92,-0.35,1.45
0.8947219848632812,0.91,-0.89,-0.41,1.33
0.9049248695373535,0.7,-0.75,-0.39,1.09
0.9157047271728516,0.58,-0.58,-0.33,0.88
0.9258270263671875,0.37,-0.38,-0.13,0.54
0.9376859664916992,0.14,-0.2,0.11,0.26
0.9454598426818848,0.05,-0.06,0.32,0.32
0.9559197425842285,-0.08,0.03,0.41,0.41
0.9655358791351318,-0.18,0.05,0.48,0.51
0.9759328365325928,-0.17,0.03,0.51,0.53
0.9873757362365723,0.07,-0.09,0.41,0.42
0.9953160285949707,0.43,-0.22,0.23,0.53
1.005997896194458,0.72,-0.36,0.06,0.8
1.0162968635559082,0.92,-0.51,-0.07,1.05
1.0263547897338867,0.98,-0.56,-0.2,1.14
1.038266897201538,0.84,-0.55,-0.36,1.06
1.0464909076690674,0.61,-0.53,-0.43,0.91
1.0565268993377686,0.34,-0.44,-0.41,0.69
1.06654691696167,0.09,-0.29,-0.43,0.52
