time,ax,ay,az,atotal
0.02811408042907715,1.07,-0.75,1.68,2.12
0.03487396240234375,0.67,-0.59,0.44,0.99
0.0400087833404541,0.37,-0.58,-0.42,0.8
0.045130014419555664,0.17,-0.66,-0.64,0.93
0.05066990852355957,0.36,-0.79,-0.43,0.96
0.05956912040710449,0.8,-0.91,-0.15,1.22
0.07643795013427734,1.26,-1.08,-0.04,1.66
0.08162808418273926,1.48,-1.21,-0.06,1.91
0.08875393867492676,1.61,-1.34,-0.15,2.1
0.09817385673522949,1.75,-1.3,-0.37,2.21
0.11465692520141602,1.75,-1.11,-0.72,2.19
0.1213839054107666,1.69,-0.96,-1.34,2.36
0.1284019947052002,1.58,-0.68,-1.95,2.6
0.13874077796936035,1.34,-0.43,-2.41,2.79
0.14848780632019043,1.04,-0.35,-2.61,2.83
0.16491007804870605,0.76,-0.47,-2.63,2.77
0.17160797119140625,0.49,-0.68,-2.65,2.77
0.17865777015686035,0.29,-0.83,-2.71,2.84
0.18917012214660645,0.12,-0.83,-2.7,2.82
0.19881987571716309,-0.01,-0.77,-2.64,2.75
0.21499300003051758,-0.02,-0.73,-2.5,2.6
0.2218620777130127,-0.04,-0.66,-2.14,2.23
0.22888588905334473,-0.28,-0.66,-1.75,1.89
0.2406470775604248,-0.51,-0.84,-1.46,1.75
0.24916386604309082,-0.48,-1.07,-1.24,1.7
0.2648608684539795,-0.22,-1.14,-1.24,1.69
0.27155590057373047,-0.06,-1.1,-1.03,1.5
0.27930378913879395,-0.1,-1.16,-0.61,1.31
0.2894937992095947,-0.34,-1.29,-0.21,1.35
0.2993309497833252,-0.65,-1.44,0.0,1.57
0.3149697780609131,-0.87,-1.6,-0.04,1.82
0.3217899799346924,-0.92,-1.71,-0.23,1.95
0.3294408321380615,-0.73,-1.71,-0.34,1.89
0.3396728038787842,-0.37,-1.58,-0.26,1.64
0.34965991973876953,-0.07,-1.44,-0.06,1.44
0.36516308784484863,-0.24,-1.54,0.19,1.57
0.3718259334564209,-0.78,-1.86,0.38,2.05
0.3797647953033447,-1.29,-2.03,0.49,2.45
0.38972997665405273,-1.53,-2.19,0.71,2.76
0.3998079299926758,-1.65,-2.61,1.14,3.29
0.41527390480041504,-1.63,-3.22,1.65,3.96
0.42197680473327637,-1.35,-3.62,2.17,4.43
0.430034875869751,-0.99,-3.69,2.58,4.61
0.43998193740844727,-0.65,-3.47,2.84,4.53
0.450117826461792,-0.44,-3.28,2.64,4.23
0.46520495414733887,-0.49,-3.22,1.89,3.76
0.47176694869995117,-0.83,-3.03,0.9,3.26
0.48023390769958496,-1.36,-2.7,-0.19,3.02
0.4905109405517578,-1.87,-2.35,-1.12,3.2
0.5002920627593994,-2.26,-2.01,-1.83,3.53
0.5152249336242676,-2.46,-1.59,-2.35,3.75
0.5221607685089111,-2.55,-1.04,-2.65,3.82
0.5306308269500732,-2.68,-0.57,-2.63,3.79
0.5405428409576416,-2.77,-0.3,-2.28,3.6
0.5506160259246826,-2.68,-0.24,-1.81,3.24
0.5655689239501953,-2.48,-0.27,-1.21,2.77
0.5723898410797119,-2.21,-0.4,-0.38,2.27
0.5809118747711182,-1.86,-0.65,0.66,2.07
0.5908668041229248,-1.51,-0.76,1.79,2.46
0.6008551120758057,-1.26,-0.75,2.8,3.16
0.6158199310302734,-1.23,-0.86,3.47,3.78
0.6226871013641357,-1.33,-1.0,3.71,4.06
0.6311080455780029,-1.51,-0.91,3.55,3.96
0.6410958766937256,-1.78,-0.71,3.1,3.64
0.6512038707733154,-2.07,-0.61,2.51,3.31
0.6665189266204834,-2.31,-0.6,1.92,3.06
0.6731460094451904,-2.55,-0.54,1.55,3.03
0.6814079284667969,-2.66,-0.51,1.37,3.03
0.6914899349212646,-2.56,-0.71,1.29,2.95
0.7014191150665283,-2.3,-0.96,0.99,2.68
0.7164459228515625,-2.1,-0.98,0.52,2.37
0.7230479717254639,-2.04,-0.86,0.14,2.21
0.7316968441009521,-2.09,-0.77,-0.13,2.23
0.7415039539337158,-2.09,-0.76,-0.27,2.24
0.7522239685058594,-2.0,-0.78,-0.24,2.16
0.763596773147583,-1.98,-0.9,-0.09,2.17
0.7803490161895752,-2.09,-1.08,0.21,2.36
0.7859170436859131,-2.15,-1.26,0.61,2.56
0.7919280529022217,-2.08,-1.38,1.08,2.71
0.8023369312286377,-2.0,-1.42,1.44,2.84
0.8139369487762451,-1.91,-1.5,1.69,2.95
0.8306047916412354,-1.8,-1.58,1.95,3.08
0.8361859321594238,-1.72,-1.6,2.04,3.11
0.8421518802642822,-1.54,-1.55,2.0,2.96
0.8528211116790771,-1.23,-1.45,2.02,2.77
0.8641998767852783,-0.9,-1.36,2.05,2.61
0.8808000087738037,-0.65,-1.27,1.97,2.43
0.8863599300384521,-0.46,-1.16,1.76,2.15
0.8926699161529541,-0.55,-1.1,1.56,1.98
0.9029438495635986,-1.02,-1.18,1.44,2.12
0.9145979881286621,-1.52,-1.28,1.3,2.37
0.9312717914581299,-1.87,-1.43,1.16,2.62
0.9368729591369629,-2.1,-1.67,1.05,2.88
0.9427487850189209,-2.36,-1.87,0.76,3.1
0.9532549381256104,-2.64,-1.95,0.43,3.31
0.9647579193115234,-2.76,-1.92,0.11,3.36
0.9815568923950195,-2.72,-1.65,-0.3,3.19
0.9871408939361572,-2.83,-1.57,-0.45,3.26
0.9930739402770996,-2.61,-1.55,-0.68,3.11
1.0035779476165771,-2.01,-1.46,-0.89,2.63
1.015146017074585,-1.69,-1.68,0.03,2.38
1.0318069458007812,-1.31,-1.62,1.05,2.33
