time,ax,ay,az,atotal
0.010084152221679688,0.13,-1.73,4.9,5.19
0.015625953674316406,-0.1,-2.06,4.09,4.58
0.023942947387695312,-0.09,-2.12,3.18,3.82
0.03413105010986328,0.04,-1.95,2.41,3.1
0.04393196105957031,0.22,-1.87,1.83,2.62
0.054080963134765625,0.38,-1.93,1.31,2.36
0.06479597091674805,0.52,-1.91,0.81,2.13
0.07428216934204102,0.48,-1.87,0.46,1.98
0.0845189094543457,0.46,-1.83,0.29,1.9
0.09430813789367676,0.72,-1.74,0.18,1.89
0.10423517227172852,0.81,-1.61,0.07,1.8
0.11536598205566406,0.61,-1.55,-0.07,1.66
0.12451505661010742,0.43,-1.56,-0.29,1.64
0.1349172592163086,0.21,-1.7,-0.44,1.76
0.14454221725463867,0.08,-1.84,-0.43,1.89
0.15466713905334473,-0.03,-1.86,-0.25,1.87
0.16554498672485352,-0.22,-1.81,-0.06,1.82
0.17476320266723633,-0.42,-1.71,0.09,1.76
0.18508625030517578,-0.51,-1.49,0.17,1.58
0.19478511810302734,-0.46,-1.2,0.11,1.28
0.20490002632141113,-0.39,-0.92,-0.15,1.01
0.21572303771972656,-0.3,-0.73,-0.54,0.95
0.22495698928833008,-0.24,-0.67,-0.99,1.21
0.23540806770324707,-0.23,-0.77,-1.33,1.55
0.2448880672454834,-0.27,-0.87,-1.56,1.8
0.2552199363708496,-0.27,-0.86,-1.66,1.88
0.2659730911254883,-0.26,-0.78,-1.73,1.91
0.2753639221191406,-0.21,-0.65,-1.68,1.81
0.28544092178344727,-0.25,-0.57,-1.57,1.68
0.2954370975494385,-0.36,-0.42,-1.61,1.7
0.30565905570983887,-0.31,-0.22,-1.71,1.75
0.3163950443267822,-0.23,-0.04,-1.75,1.76
0.32555413246154785,-0.24,0.0,-1.66,1.67
0.3355112075805664,-0.32,-0.03,-1.51,1.54
0.3456840515136719,-0.43,-0.07,-1.56,1.61
0.3559610843658447,-0.53,-0.13,-1.59,1.68
0.36664509773254395,-0.54,-0.15,-1.53,1.62
0.375946044921875,-0.27,-0.05,-1.33,1.35
0.38565921783447266,-0.45,0.29,-1.51,1.6
0.39597010612487793,-0.11,0.43,-1.54,1.6
0.40616703033447266,0.41,0.46,-1.45,1.57
0.4169590473175049,0.27,0.53,-1.49,1.6
0.4261760711669922,-0.15,0.49,-1.41,1.5
0.43600893020629883,-0.3,0.63,-1.29,1.46
0.4461081027984619,-0.31,0.76,-1.18,1.43
0.45658302307128906,-0.29,0.73,-1.1,1.35
0.4672212600708008,-0.2,0.66,-1.03,1.23
0.4764740467071533,-0.16,0.7,-0.89,1.14
0.4863262176513672,0.06,0.72,-0.84,1.1
0.4964940547943115,0.19,0.63,-0.47,0.8
0.5066342353820801,0.34,0.57,0.1,0.67
0.5175600051879883,0.59,0.54,0.77,1.11
0.5266809463500977,0.49,0.4,1.38,1.51
0.5365810394287109,0.25,0.05,1.35,1.37
0.5467591285705566,0.1,-0.06,0.83,0.83
0.5569419860839844,-0.08,0.39,0.11,0.41
0.5676889419555664,-0.23,0.79,-0.76,1.12
0.5769739151000977,0.02,0.9,-1.24,1.53
0.5868740081787109,0.77,0.78,-0.8,1.35
0.5971479415893555,1.06,0.59,-0.16,1.22
0.607172966003418,1.14,0.39,-0.58,1.33
0.6180000305175781,1.51,0.46,-1.11,1.92
0.6271300315856934,1.27,-0.31,0.15,1.31
0.6371359825134277,-0.01,-0.64,0.35,0.72
0.6473591327667236,-0.36,-0.14,0.06,0.39
0.6575069427490234,-0.55,0.18,0.06,0.58
0.6688032150268555,-0.31,0.0,0.5,0.58
0.6775059700012207,0.18,-0.64,1.16,1.33
0.6892330646514893,0.12,-1.16,2.33,2.6
0.6976981163024902,-0.08,-1.29,3.48,3.71
0.7078351974487305,-0.24,-1.28,4.2,4.39
0.7192111015319824,-0.39,-0.94,4.66,4.76
0.7278461456298828,-0.61,-0.54,4.6,4.67
0.7377030849456787,-0.81,-0.53,4.02,4.13
0.7484791278839111,-0.94,-0.68,3.09,3.3
0.7583620548248291,-1.12,-0.75,1.86,2.29
0.7693309783935547,-1.08,-0.76,0.54,1.42
0.7781550884246826,-0.93,-0.85,-0.72,1.45
0.7879860401153564,-0.78,-0.87,-1.76,2.11
0.7981929779052734,-0.87,-0.32,-2.52,2.68
0.8083701133728027,-0.77,-0.04,-2.88,2.98
0.8195571899414062,-0.59,0.04,-2.86,2.92
0.8283629417419434,-0.49,0.12,-2.67,2.71
0.838263988494873,-0.42,0.09,-2.44,2.47
0.8484292030334473,-0.5,-0.03,-2.13,2.18
0.8586611747741699,-0.6,-0.12,-1.88,1.97
0.8699650764465332,-0.63,-0.14,-1.7,1.81
0.8786890506744385,-0.69,-0.14,-1.52,1.67
0.8886041641235352,-0.81,-0.13,-1.47,1.68
0.8987832069396973,-0.82,-0.07,-1.54,1.74
0.9089720249176025,-0.76,0.0,-1.55,1.72
0.9203462600708008,-0.75,0.08,-1.49,1.67
0.929049015045166,-0.79,0.16,-1.36,1.58
0.9390239715576172,-0.75,0.23,-1.15,1.39
0.9490561485290527,-0.53,0.24,-0.93,1.09
0.9593071937561035,-0.32,0.2,-0.82,0.9
0.9704151153564453,-0.31,0.21,-0.61,0.71
0.9793400764465332,-0.34,0.25,-0.49,0.64
0.9890921115875244,-0.46,0.28,-0.54,0.76
0.9993882179260254,-0.58,0.39,-0.75,1.02
1.0095551013946533,-0.59,0.56,-1.0,1.28
1.0208330154418945,-0.55,0.65,-1.17,1.44
1.029515027999878,-0.47,0.73,-1.21,1.48
1.039539098739624,-0.47,0.78,-1.04,1.38
1.0495681762695312,-0.51,0.83,-0.76,1.23
1.0598869323730469,-0.49,0.83,-0.46,1.06
1.0710349082946777,-0.51,0.74,-0.09,0.9
1.0798349380493164,-0.58,0.65,0.25,0.9
1.0899090766906738,-0.65,0.65,0.49,1.04
1.0997810363769531,-0.9,0.65,0.53,1.23
1.1102161407470703,-0.97,0.61,0.4,1.21
1.1213622093200684,-0.81,0.63,0.39,1.09
1.1301300525665283,-0.57,0.69,0.45,1.0
1.140110969543457,-0.35,0.64,0.6,0.94
1.1501049995422363,-0.09,0.64,0.73,0.97
1.160552978515625,0.05,0.67,0.92,1.13
1.171497106552124,0.14,0.55,1.29,1.4
1.1803531646728516,0.24,0.36,1.93,1.97
1.1902132034301758,0.4,0.04,2.7,2.72
1.2004661560058594,0.53,-0.36,3.43,3.48
1.21061110496521,0.69,-0.62,3.88,3.98
