time,ax,ay,az,atotal
0.013833999633789062,0.25,-0.05,0.33,0.41
0.01740097999572754,0.33,-0.02,0.22,0.39
0.02782297134399414,0.32,0.03,0.09,0.33
0.03769397735595703,0.17,0.08,0.02,0.18
0.04779195785522461,-0.06,0.16,0.01,0.17
0.06128287315368652,-0.26,0.18,0.06,0.32
0.06782698631286621,-0.35,0.09,0.09,0.37
0.07806897163391113,-0.3,0.04,0.13,0.32
0.08809399604797363,-0.13,0.03,0.17,0.21
0.09851288795471191,0.05,0.15,0.18,0.23
0.11312699317932129,0.1,0.25,0.21,0.34
0.11817097663879395,0.06,0.22,0.27,0.35
0.12820982933044434,0.13,0.16,0.15,0.25
0.13836407661437988,0.35,0.37,0.13,0.52
0.14859509468078613,0.38,0.37,0.11,0.54
0.16323304176330566,0.35,0.24,0.08,0.43
0.16843914985656738,0.3,0.06,-0.01,0.3
0.17851495742797852,0.28,0.1,-0.06,0.3
0.18856501579284668,0.09,0.21,-0.06,0.23
0.19916701316833496,-0.04,0.15,-0.04,0.16
0.21352195739746094,0.02,0.08,-0.05,0.09
0.2186279296875,0.06,-0.05,-0.12,0.14
0.22878193855285645,0.05,-0.17,-0.21,0.27
0.23880696296691895,0.09,-0.06,-0.32,0.33
0.2491779327392578,0.13,0.14,-0.36,0.4
0.26393795013427734,0.27,0.26,-0.23,0.43
0.2689080238342285,0.43,0.32,-0.07,0.54
0.2790968418121338,0.52,0.35,0.1,0.63
0.28918910026550293,0.56,0.37,0.18,0.69
0.29962706565856934,0.7,0.41,0.08,0.81
0.3140380382537842,1.26,0.74,-0.36,1.5
0.3191549777984619,1.28,0.95,-0.51,1.67
0.3293578624725342,1.16,0.95,-0.39,1.54
0.3395040035247803,1.22,0.85,-0.24,1.5
0.34971094131469727,1.25,0.68,-0.14,1.42
0.3643190860748291,1.2,0.56,-0.03,1.32
0.3695089817047119,1.21,0.45,0.05,1.29
0.3795769214630127,1.32,0.2,0.13,1.34
0.3896968364715576,1.56,-0.14,0.32,1.59
0.4000709056854248,1.74,-0.42,0.47,1.85
0.41466689109802246,1.79,-0.78,0.66,2.06
0.4197261333465576,2.04,-1.73,0.44,2.71
0.42983102798461914,2.74,-2.39,0.16,3.63
0.44025492668151855,3.78,-2.27,-0.26,4.41
0.45023512840270996,3.54,-1.54,-0.89,3.96
0.4649641513824463,1.74,-0.94,-1.04,2.23
0.4699561595916748,-0.1,-0.15,-1.24,1.25
0.4801361560821533,-0.95,0.37,-1.24,1.6
0.49027514457702637,-0.96,0.32,-0.57,1.16
0.5012528896331787,-0.65,0.1,0.18,0.68
0.5106010437011719,-0.32,-0.11,0.62,0.7
0.5308301448822021,-0.11,-0.33,0.66,0.74
0.531944990158081,0.08,-0.53,0.26,0.59
0.5404889583587646,0.36,-0.6,-0.26,0.74
0.5510618686676025,0.74,-0.57,-0.68,1.15
0.5608689785003662,1.1,-0.45,-0.99,1.54
0.5803930759429932,1.15,-0.26,-1.02,1.55
0.5814950466156006,0.8,-0.09,-0.71,1.07
0.5907249450683594,0.08,-0.13,-0.05,0.16
0.6005871295928955,-0.81,-0.28,0.51,0.99
0.6138780117034912,-1.39,-0.44,0.85,1.68
0.6206619739532471,-1.68,-0.42,0.97,1.98
0.6307661533355713,-1.71,-0.17,0.79,1.89
0.6409308910369873,-1.62,0.09,0.61,1.73
0.6519210338592529,-1.35,0.07,0.5,1.44
0.661517858505249,-0.82,-0.34,0.67,1.11
0.6809029579162598,-0.53,-0.89,1.41,1.74
0.6820449829101562,-0.58,-0.98,1.98,2.28
0.6913759708404541,-0.68,-0.9,2.07,2.35
0.7023818492889404,-0.46,-0.78,1.86,2.06
0.7117500305175781,0.14,-0.59,1.41,1.53
0.7309610843658447,0.52,-0.37,0.93,1.12
0.732090950012207,0.5,-0.08,0.54,0.74
0.7416398525238037,-0.12,0.08,0.12,0.18
0.7521388530731201,-1.18,0.08,-0.3,1.22
0.7617650032043457,-1.94,-0.17,-0.59,2.03
0.7810418605804443,-2.11,-0.61,-0.68,2.29
0.7822010517120361,-1.97,-0.81,-0.88,2.3
0.7919209003448486,-1.85,-0.76,-1.11,2.28
0.8034169673919678,-1.65,-0.4,-1.51,2.27
