time,ax,ay,az,atotal
0.011684179306030273,0.12,-0.14,0.32,0.36
0.016149044036865234,0.27,-0.28,0.46,0.6
0.026594877243041992,0.31,-0.3,0.35,0.55
0.03649115562438965,0.2,-0.27,0.03,0.33
0.04622507095336914,0.0,-0.15,-0.38,0.4
0.05734515190124512,-0.11,0.02,-0.72,0.72
0.06696510314941406,-0.02,0.13,-0.87,0.87
0.07732605934143066,0.13,0.22,-0.79,0.83
0.08768010139465332,-0.04,0.11,-0.57,0.58
0.09954190254211426,-0.09,-0.09,-0.32,0.34
0.10953807830810547,-0.04,-0.12,-0.15,0.19
0.12024188041687012,-0.06,-0.12,-0.16,0.2
0.12968802452087402,-0.14,-0.04,-0.16,0.21
0.1397690773010254,-0.29,0.06,-0.07,0.3
0.14967703819274902,-0.37,0.07,0.09,0.38
0.15988993644714355,-0.26,0.03,0.25,0.36
0.16986608505249023,-0.09,0.12,0.32,0.35
0.17973899841308594,0.05,0.19,0.52,0.55
0.19025111198425293,0.18,0.29,0.74,0.81
0.20026421546936035,0.22,0.22,0.73,0.79
0.21027302742004395,0.12,0.13,0.57,0.59
0.22043204307556152,-0.03,0.07,0.37,0.37
0.22998404502868652,-0.16,0.08,0.17,0.24
0.23994088172912598,-0.22,0.12,0.04,0.25
0.2501261234283447,-0.2,0.14,-0.02,0.24
0.2603108882904053,-0.12,0.07,-0.01,0.13
0.2703249454498291,-0.07,-0.05,0.01,0.08
0.27849793434143066,0.03,-0.17,0.07,0.18
0.2895538806915283,0.13,-0.23,0.12,0.29
0.2985870838165283,0.19,-0.21,0.09,0.29
0.31047892570495605,0.15,-0.19,0.06,0.24
0.32044291496276855,0.08,-0.22,-0.01,0.23
0.330402135848999,-0.03,-0.26,-0.16,0.3
0.340501070022583,-0.19,-0.19,-0.17,0.31
0.35067009925842285,-0.26,-0.1,-0.1,0.29
0.36080193519592285,-0.2,-0.03,-0.06,0.21
0.37090206146240234,-0.08,0.09,-0.01,0.12
0.3807199001312256,-0.01,0.21,-0.03,0.21
0.3910810947418213,0.06,0.24,-0.01,0.24
0.40104103088378906,0.09,0.22,0.04,0.24
0.4110450744628906,0.04,0.13,0.05,0.14
0.4213271141052246,-0.09,0.02,0.02,0.09
0.43111205101013184,-0.16,-0.07,-0.06,0.18
0.44106101989746094,-0.14,-0.15,-0.12,0.23
0.4510929584503174,-0.15,-0.18,-0.16,0.28
0.46120190620422363,-0.18,-0.07,-0.31,0.36
0.4712212085723877,-0.17,0.08,-0.45,0.48
0.479755163192749,-0.03,0.13,-0.5,0.51
0.49016404151916504,0.11,0.14,-0.47,0.5
0.5015041828155518,0.13,0.12,-0.43,0.46
0.5117199420928955,0.08,0.04,-0.31,0.32
0.5215160846710205,-0.01,-0.06,-0.12,0.13
0.5314760208129883,-0.08,-0.12,0.08,0.16
0.5415370464324951,-0.12,-0.12,0.2,0.26
0.5519731044769287,-0.11,-0.08,0.25,0.28
0.5619480609893799,-0.03,-0.04,0.24,0.24
0.5717508792877197,0.04,-0.03,0.21,0.21
0.5818769931793213,0.05,-0.04,0.18,0.19
0.5918362140655518,-0.01,-0.03,0.2,0.2
0.6020350456237793,-0.1,-0.07,0.24,0.26
0.6124060153961182,-0.18,-0.09,0.25,0.32
0.6222360134124756,-0.11,-0.06,0.28,0.3
0.6322791576385498,0.0,-0.04,0.35,0.35
0.6421689987182617,0.06,-0.03,0.25,0.25
0.6523458957672119,0.05,-0.03,0.14,0.15
0.6623032093048096,0.03,-0.03,-0.02,0.04
0.672309160232544,-0.06,0.01,-0.27,0.27
0.6823441982269287,-0.16,0.03,-0.47,0.49
0.6923720836639404,-0.21,0.01,-0.58,0.61
0.7024872303009033,-0.15,0.02,-0.66,0.67
0.71250319480896,-0.05,0.05,-0.57,0.57
0.7225310802459717,0.0,0.08,-0.39,0.39
0.7326390743255615,-0.02,0.06,-0.26,0.26
0.7428390979766846,-0.06,-0.02,-0.03,0.06
0.7528221607208252,-0.08,-0.12,0.3,0.33
0.7628462314605713,0.12,-0.31,0.6,0.68
0.7729599475860596,0.26,-0.5,0.93,1.08
0.7829070091247559,0.33,-0.67,1.29,1.49
0.792943000793457,0.57,-1.15,1.33,1.84
0.8031001091003418,0.83,-1.28,1.37,2.05
0.8130199909210205,1.49,-1.34,1.34,2.41
0.8230910301208496,2.1,-1.68,1.26,2.96
0.8332250118255615,2.55,-2.07,0.84,3.39
0.843203067779541,3.02,-2.33,0.23,3.82
0.8535439968109131,3.24,-2.58,-0.34,4.15
0.8635790348052979,2.81,-2.64,-1.26,4.05
0.873481035232544,1.72,-2.26,-2.46,3.75
0.8835079669952393,0.34,-1.85,-3.41,3.89
0.8935320377349854,-0.93,-1.73,-3.21,3.76
0.9035310745239258,-2.76,-0.75,-2.94,4.1
0.9137330055236816,-6.02,1.22,-2.59,6.66
0.92364501953125,-10.21,4.83,-3.19,11.73
0.9337761402130127,-6.01,5.76,-2.58,8.71
0.9437029361724854,1.23,3.51,-0.72,3.78
0.9537990093231201,2.83,1.8,0.31,3.36
0.9639761447906494,2.03,0.8,1.05,2.42
0.9739010334014893,0.96,0.75,1.24,1.73
0.984004020690918,0.05,1.36,1.3,1.88
0.9940369129180908,-0.69,1.77,1.33,2.31
1.004188060760498,-1.19,1.72,1.09,2.35
1.0142381191253662,-1.55,1.45,0.67,2.22
1.0242769718170166,-1.69,1.1,0.27,2.03
1.034285068511963,-2.16,1.26,-0.19,2.5
1.0443031787872314,-2.1,0.82,-0.46,2.3
1.0543749332427979,-1.48,0.22,-0.46,1.56
1.064418077468872,-1.01,-0.23,-0.56,1.17
1.0746419429779053,-0.3,-0.51,-0.59,0.83
1.0845530033111572,0.41,-0.77,-0.61,1.06
1.0945870876312256,0.92,-1.09,-0.43,1.48
1.1049668788909912,1.41,-1.33,-0.17,1.94
1.115333080291748,1.84,-1.57,-0.05,2.41
1.1256330013275146,2.36,-1.8,0.4,2.99
1.1351521015167236,2.49,-1.93,0.97,3.29
1.144439935684204,1.83,-1.56,1.35,2.75
1.1547420024871826,0.71,-0.89,1.63,1.98
1.163780927658081,-0.24,-0.37,1.76,1.81
1.1744771003723145,-0.76,-0.05,1.59,1.76
1.1854979991912842,-0.78,0.0,1.1,1.34
1.1951251029968262,-0.41,-0.1,0.42,0.59
1.2052409648895264,0.04,-0.17,-0.25,0.3
1.215407133102417,0.24,-0.11,-0.76,0.8
1.2287871837615967,0.23,0.0,-1.11,1.13
1.2334959506988525,0.11,0.16,-1.17,1.18
