time,ax,ay,az,atotal
1.0560221672058105,0.0,0.11,-0.2,0.22
1.0658903121948242,-0.04,0.03,-0.13,0.13
1.0753192901611328,-0.1,-0.07,-0.11,0.16
1.0857741832733154,-0.14,-0.13,-0.03,0.19
1.09564208984375,-0.17,-0.11,0.16,0.25
1.106255054473877,-0.19,-0.09,0.35,0.4
1.1159110069274902,-0.18,-0.08,0.49,0.52
1.126434326171875,-0.14,-0.04,0.62,0.63
1.1360821723937988,-0.05,0.01,0.71,0.71
1.1462182998657227,0.02,-0.02,0.68,0.68
1.1564693450927734,0.04,-0.05,0.56,0.56
1.1670072078704834,0.02,-0.05,0.39,0.39
1.1763782501220703,0.0,-0.08,0.18,0.19
1.1868362426757812,-0.02,-0.15,-0.07,0.16
1.196460247039795,-0.05,-0.2,-0.28,0.34
1.2063961029052734,-0.07,-0.15,-0.45,0.47
1.2165191173553467,-0.07,-0.06,-0.54,0.54
1.2268853187561035,-0.08,0.01,-0.57,0.57
1.2366633415222168,-0.05,0.11,-0.53,0.54
1.2467341423034668,0.04,0.17,-0.43,0.46
1.2569541931152344,0.11,0.18,-0.32,0.38
1.2669472694396973,0.15,0.13,-0.27,0.33
1.2768020629882812,0.17,0.1,-0.23,0.3
1.286938190460205,0.17,0.06,-0.18,0.25
1.297370195388794,0.13,0.03,-0.15,0.2
1.3081021308898926,0.11,-0.03,-0.05,0.12
1.3164372444152832,0.08,0.0,0.09,0.12
1.327383041381836,0.06,0.02,0.17,0.18
1.3370013236999512,-0.05,0.01,0.14,0.14
1.3476381301879883,-0.14,0.01,0.12,0.18
1.357560157775879,-0.12,0.04,0.12,0.17
1.3681292533874512,-0.12,0.08,0.12,0.18
1.377974033355713,-0.09,0.16,0.16,0.24
