time,ax,ay,az,atotal
0.005728960037231445,-0.18,-0.03,-0.44,0.47
0.010161161422729492,0.04,-0.17,-0.42,0.45
0.019930124282836914,0.1,-0.42,-0.33,0.54
0.029971837997436523,-0.02,-0.65,-0.26,0.7
0.03998994827270508,0.0,-0.68,-0.27,0.73
0.04993891716003418,0.25,-0.5,-0.23,0.6
0.059996843338012695,0.48,-0.27,-0.18,0.57
0.07014799118041992,0.58,-0.11,-0.29,0.65
0.08006787300109863,0.69,0.01,-0.33,0.76
0.09021902084350586,0.65,0.06,-0.4,0.76
0.10025715827941895,0.32,0.12,-0.63,0.71
0.11039185523986816,0.09,0.18,-0.9,0.92
0.12036800384521484,0.02,0.2,-1.13,1.14
0.13037800788879395,-0.01,0.18,-1.3,1.31
0.14046216011047363,0.0,0.11,-1.36,1.36
0.15050911903381348,0.07,-0.03,-1.34,1.34
0.16060805320739746,0.2,-0.16,-1.2,1.22
0.1706850528717041,0.31,-0.16,-0.99,1.04
0.1807091236114502,0.34,-0.1,-0.77,0.84
0.19073104858398438,0.27,0.01,-0.59,0.64
0.20119094848632812,0.18,0.13,-0.42,0.47
0.2111060619354248,0.1,0.19,-0.26,0.33
0.22085309028625488,0.07,0.15,-0.09,0.18
0.23104214668273926,0.02,0.03,0.17,0.17
0.24095988273620605,-0.02,-0.1,0.29,0.3
0.25113415718078613,-0.03,-0.2,0.27,0.33
0.2611091136932373,-0.07,-0.25,0.23,0.34
0.271543025970459,-0.1,-0.25,0.28,0.38
0.28151392936706543,-0.15,-0.24,0.35,0.45
0.2916300296783447,-0.21,-0.23,0.35,0.46
0.3016510009765625,-0.28,-0.16,0.29,0.43
0.3117048740386963,-0.31,-0.11,0.15,0.36
0.3214399814605713,-0.3,-0.13,-0.03,0.32
0.33135390281677246,-0.21,-0.19,-0.19,0.34
0.34162306785583496,-0.12,-0.27,-0.33,0.44
0.35191988945007324,-0.1,-0.28,-0.35,0.45
0.36191296577453613,-0.14,-0.18,-0.21,0.31
0.3719649314880371,-0.2,-0.04,0.01,0.2
0.38198113441467285,-0.19,0.02,0.18,0.26
0.39208102226257324,-0.09,0.02,0.27,0.28
0.40239596366882324,0.0,0.02,0.26,0.26
0.41260695457458496,0.01,0.04,0.15,0.15
0.42245984077453613,0.05,0.07,0.01,0.08
0.4323761463165283,0.06,0.07,-0.07,0.11
0.442363977432251,0.05,0.04,-0.12,0.13
0.45210814476013184,0.06,-0.01,-0.15,0.16
0.4623539447784424,0.06,-0.01,-0.17,0.18
0.47220396995544434,0.06,0.05,-0.14,0.16
0.4823160171508789,0.04,0.09,-0.11,0.14
0.49235081672668457,0.04,0.12,-0.06,0.13
0.502579927444458,0.05,0.11,0.01,0.12
0.512401819229126,0.07,0.06,0.05,0.1
0.522650957107544,0.07,-0.02,0.01,0.07
0.5327470302581787,0.06,-0.12,-0.07,0.15
0.5429971218109131,0.03,-0.2,-0.22,0.29
0.5529730319976807,0.04,-0.22,-0.28,0.35
0.5630218982696533,0.03,-0.08,-0.06,0.1
0.5727980136871338,0.08,0.08,0.23,0.25
0.5829160213470459,0.17,0.16,0.44,0.49
0.5933499336242676,0.22,0.07,0.4,0.46
0.6032290458679199,0.09,0.19,0.5,0.54
0.6133959293365479,0.07,0.22,0.54,0.58
0.6233079433441162,0.19,-0.01,0.45,0.48
0.6333639621734619,0.23,-0.12,0.31,0.4
0.6432521343231201,0.06,-0.22,0.08,0.24
0.6533348560333252,-0.1,-0.36,-0.2,0.42
0.6632449626922607,-0.19,-0.42,-0.53,0.7
0.6734011173248291,-0.25,-0.31,-0.75,0.84
0.6840100288391113,-0.32,-0.18,-0.84,0.91
0.6936008930206299,-0.31,-0.11,-0.81,0.87
0.7036268711090088,-0.26,-0.08,-0.65,0.7
0.7135419845581055,-0.28,0.02,-0.44,0.52
0.7236678600311279,-0.28,0.08,-0.2,0.35
0.7336399555206299,-0.33,0.09,0.02,0.34
0.7439620494842529,-0.33,0.07,0.17,0.37
