time,ax,ay,az,atotal
0.008746862411499023,0.26,0.35,0.28,0.51
0.015394926071166992,0.31,0.17,0.46,0.58
0.025746822357177734,0.04,-0.01,0.55,0.55
0.036357879638671875,-0.25,-0.12,0.54,0.6
0.04701089859008789,-0.39,-0.23,0.44,0.63
0.056900978088378906,-0.27,-0.28,0.23,0.45
0.0667867660522461,0.01,-0.24,-0.09,0.25
0.07686185836791992,0.2,-0.08,-0.37,0.42
0.08720588684082031,0.3,0.05,-0.45,0.54
0.09709405899047852,0.32,0.09,-0.38,0.5
0.10732603073120117,0.25,0.1,-0.25,0.36
0.11707782745361328,0.1,0.12,-0.16,0.22
0.1273937225341797,-0.02,0.05,-0.25,0.25
0.13756084442138672,-0.08,-0.17,-0.57,0.6
0.14717578887939453,-0.07,-0.51,-0.7,0.86
0.1574268341064453,-0.07,-0.86,-0.6,1.05
0.16739702224731445,-0.27,-0.67,-0.28,0.77
0.17780494689941406,-0.51,-0.36,0.09,0.63
0.18787693977355957,-0.59,-0.02,0.27,0.64
0.19762897491455078,-0.43,0.07,0.29,0.52
0.20767688751220703,-0.24,0.06,0.29,0.38
0.21802377700805664,-0.15,0.16,0.45,0.5
0.22784805297851562,-0.14,0.33,0.73,0.81
0.23814773559570312,-0.08,0.43,1.01,1.1
0.2477397918701172,0.06,0.4,1.13,1.2
0.2579307556152344,0.18,0.3,1.08,1.13
0.267791748046875,0.18,0.18,0.91,0.94
0.27801990509033203,0.06,0.07,0.68,0.68
0.2880098819732666,-0.02,-0.06,0.42,0.42
0.2979459762573242,-0.05,-0.18,0.13,0.22
0.3084719181060791,-0.04,-0.24,-0.14,0.28
0.3182399272918701,-0.02,-0.21,-0.39,0.44
0.32819175720214844,0.03,-0.16,-0.53,0.55
0.3385488986968994,0.09,-0.11,-0.56,0.57
0.3483757972717285,0.13,-0.09,-0.51,0.53
0.35861778259277344,0.11,-0.05,-0.52,0.53
0.3683657646179199,0.03,0.0,-0.61,0.61
0.3786649703979492,-0.04,0.03,-0.44,0.44
0.3884449005126953,-0.03,0.06,-0.3,0.3
0.3986029624938965,-0.05,0.09,-0.16,0.19
0.40881776809692383,-0.01,0.07,-0.02,0.07
0.4187660217285156,0.07,0.03,0.08,0.11
0.4287128448486328,0.1,0.03,0.22,0.24
0.4388868808746338,0.09,0.04,0.33,0.34
0.4488089084625244,0.08,0.04,0.41,0.41
0.4588890075683594,0.12,0.06,0.42,0.44
0.468904972076416,0.15,0.06,0.33,0.36
0.47905993461608887,0.2,0.03,0.13,0.24
0.4890260696411133,0.22,0.0,-0.16,0.27
0.498945951461792,0.2,-0.05,-0.43,0.47
0.5092997550964355,0.11,-0.08,-0.66,0.67
0.5190877914428711,0.06,-0.05,-0.77,0.77
0.5292048454284668,0.02,-0.01,-0.76,0.76
0.5394477844238281,0.03,-0.01,-0.73,0.73
0.5494718551635742,0.09,0.01,-0.72,0.72
0.5597090721130371,0.1,0.1,-0.67,0.68
0.5697207450866699,0.09,0.15,-0.57,0.59
0.5798077583312988,0.05,0.1,-0.52,0.53
0.5896420478820801,0.01,-0.04,-0.6,0.6
0.5999040603637695,-0.11,-0.15,-0.68,0.7
0.6096057891845703,-0.1,-0.18,-0.62,0.65
0.6200528144836426,-0.12,-0.14,-0.7,0.72
0.6301138401031494,-0.26,-0.03,-0.51,0.57
0.6401798725128174,-0.33,0.11,-0.24,0.42
0.6498599052429199,-0.28,0.08,0.04,0.29
0.660362720489502,-0.21,0.14,0.26,0.36
