time,ax,ay,az,atotal
0.007826089859008789,-0.08,-0.07,-0.09,0.13
0.017943143844604492,-0.18,-0.1,-0.51,0.55
0.027971982955932617,-0.12,-0.11,-0.83,0.84
0.03803205490112305,0.01,0.03,-0.58,0.58
0.04823803901672363,0.07,0.1,-0.14,0.18
0.05814504623413086,0.1,0.0,0.04,0.1
0.06826996803283691,0.03,-0.01,-0.08,0.08
0.07817816734313965,-0.22,0.1,-0.28,0.36
0.08843588829040527,-0.56,0.01,-0.6,0.82
0.09835600852966309,-0.63,-0.06,-0.57,0.85
0.10856103897094727,-0.57,-0.05,0.06,0.57
0.1184539794921875,-0.7,-0.2,0.5,0.88
0.1285240650177002,-0.79,-0.11,0.71,1.06
0.13874316215515137,-0.34,0.25,1.05,1.13
0.14879918098449707,2.14,0.8,2.81,3.62
0.15878605842590332,1.1,0.45,0.3,1.22
0.16880488395690918,-0.98,1.08,-1.25,1.92
0.17884206771850586,-0.28,1.38,1.82,2.3
0.18900299072265625,-0.11,0.75,0.07,0.76
0.19899487495422363,0.02,-0.21,-0.38,0.43
0.20912599563598633,0.56,-0.42,0.37,0.79
0.2189650535583496,3.21,0.25,-0.5,3.25
0.22912812232971191,2.57,0.56,0.39,2.65
0.23915314674377441,-1.09,1.03,0.66,1.63
0.24930214881896973,-0.35,0.3,0.09,0.46
0.25939488410949707,-0.08,-0.07,0.06,0.12
0.26923584938049316,0.4,-0.26,0.73,0.87
0.2793691158294678,-0.2,-1.0,0.46,1.11
0.2894551753997803,-0.97,-1.45,0.0,1.74
0.29955005645751953,-0.97,-1.48,0.85,1.96
0.30960702896118164,-0.16,-1.23,1.43,1.89
0.31960511207580566,0.3,-0.88,1.19,1.51
0.3297698497772217,0.03,-0.3,0.86,0.91
0.3397970199584961,-0.49,0.36,0.07,0.61
0.3498718738555908,-0.67,0.92,-0.92,1.46
0.35977602005004883,-0.58,1.29,-1.61,2.14
0.3698599338531494,-0.32,1.44,-2.52,2.92
0.3799130916595459,-0.28,1.73,-3.01,3.48
0.3900790214538574,-0.3,1.28,-1.99,2.38
0.400036096572876,-0.57,0.41,-0.79,1.05
0.4101369380950928,-0.61,-0.06,-0.02,0.61
0.42015719413757324,-0.33,-0.31,0.61,0.75
0.4302480220794678,-0.39,-0.09,0.11,0.41
0.44031405448913574,-0.6,0.56,-0.77,1.12
0.4503481388092041,-0.56,0.93,-0.81,1.35
0.46041107177734375,-0.64,0.82,-0.89,1.36
0.47036194801330566,-0.76,0.38,-0.85,1.2
0.48047304153442383,-0.61,0.0,-0.45,0.75
0.4906940460205078,-0.42,-0.25,-0.09,0.49
0.500662088394165,-0.67,-0.44,-0.1,0.8
0.5107119083404541,-0.52,-0.45,0.28,0.74
0.520880937576294,-0.01,-0.2,1.1,1.11
0.5308220386505127,0.18,-0.17,1.18,1.2
