time,ax,ay,az,atotal
0.008584976196289062,0.25,0.18,0.86,0.91
0.01601386070251465,0.32,0.01,1.43,1.46
0.02601003646850586,0.31,-0.15,1.59,1.62
0.03603982925415039,0.33,-0.16,1.35,1.39
0.04600095748901367,0.28,-0.08,1.04,1.08
0.05614590644836426,0.17,-0.01,0.81,0.82
0.06689596176147461,0.28,0.16,0.69,0.76
0.07602500915527344,0.51,0.21,0.52,0.75
0.086669921875,0.67,0.25,0.34,0.79
0.09658193588256836,0.64,0.35,0.06,0.73
0.10692787170410156,0.51,0.41,-0.37,0.75
0.11684179306030273,0.37,0.41,-0.78,0.95
0.12703490257263184,0.23,0.36,-1.09,1.17
0.1369318962097168,0.13,0.24,-1.26,1.28
0.146636962890625,-0.02,0.1,-1.21,1.21
0.1573348045349121,-0.18,0.02,-1.04,1.05
0.16703391075134277,-0.22,-0.09,-0.93,0.95
0.1774148941040039,-0.19,-0.19,-0.84,0.88
0.1876387596130371,-0.21,-0.2,-0.8,0.85
0.19748306274414062,-0.23,-0.19,-0.77,0.82
0.20716476440429688,-0.11,-0.18,-0.67,0.7
0.21692180633544922,0.02,-0.19,-0.6,0.62
0.22747373580932617,0.09,-0.24,-0.57,0.62
0.23766803741455078,0.09,-0.26,-0.48,0.55
0.24759292602539062,-0.01,-0.23,-0.37,0.43
0.25789403915405273,-0.13,-0.17,-0.21,0.29
0.2675669193267822,-0.21,-0.2,-0.1,0.3
0.2774219512939453,-0.25,-0.29,-0.09,0.39
0.28774499893188477,-0.25,-0.32,-0.12,0.42
0.297792911529541,-0.18,-0.19,-0.06,0.26
0.30780792236328125,-0.15,-0.07,0.13,0.21
0.3182659149169922,-0.16,-0.05,0.35,0.38
0.3281397819519043,-0.12,-0.05,0.57,0.58
0.33786773681640625,-0.06,-0.07,0.71,0.71
0.3480367660522461,-0.06,-0.08,0.8,0.8
0.35799503326416016,-0.08,-0.11,0.84,0.85
0.3680839538574219,-0.03,-0.09,0.84,0.84
0.37809181213378906,0.06,-0.06,0.82,0.82
0.38827085494995117,0.07,0.0,0.77,0.77
0.3986339569091797,0.0,-0.01,0.76,0.76
0.4086728096008301,-0.05,-0.13,0.7,0.71
0.41827988624572754,-0.12,-0.26,0.58,0.64
0.42861294746398926,-0.19,-0.33,0.45,0.58
0.4388008117675781,-0.22,-0.35,0.3,0.51
0.4485039710998535,-0.18,-0.35,0.18,0.43
0.4588017463684082,-0.1,-0.32,0.18,0.38
0.46886587142944336,-0.01,-0.2,0.24,0.31
0.4789118766784668,0.09,-0.08,0.15,0.19
0.4889540672302246,0.16,-0.03,-0.02,0.16
0.49897289276123047,0.19,-0.06,-0.2,0.28
0.5092587471008301,0.17,-0.11,-0.33,0.38
0.518683910369873,0.08,-0.12,-0.43,0.45
0.5288400650024414,0.01,-0.09,-0.45,0.45
0.5393080711364746,-0.01,-0.05,-0.45,0.45
0.5492100715637207,-0.05,0.01,-0.36,0.36
0.5593318939208984,-0.13,0.06,-0.19,0.23
0.5692448616027832,-0.11,0.02,-0.05,0.12
0.5794968605041504,-0.08,-0.04,0.07,0.11
0.5894770622253418,-0.08,-0.07,0.13,0.16
0.5994510650634766,-0.11,-0.07,0.22,0.25
0.6094789505004883,-0.14,-0.07,0.35,0.38
0.6194949150085449,-0.07,-0.04,0.45,0.45
0.6292588710784912,-0.01,-0.05,0.54,0.54
0.6395888328552246,-0.01,-0.07,0.56,0.56
