time,ax,ay,az,atotal
0.22394132614135742,1.32,2.02,0.61,2.48
0.22999215126037598,0.94,2.48,0.06,2.65
0.23609614372253418,0.58,1.81,-0.59,1.99
0.24118614196777344,0.1,0.69,-0.99,1.21
0.24626922607421875,-0.18,0.03,-0.46,0.49
0.2513422966003418,-0.72,-0.4,0.31,0.88
0.25754714012145996,-1.08,-0.8,0.92,1.62
0.26358604431152344,-0.97,-1.23,1.36,2.07
0.2686581611633301,0.1,-1.85,2.68,3.25
0.2736783027648926,0.07,-2.38,3.88,4.55
0.2788052558898926,-1.56,-1.08,1.95,2.72
0.28438329696655273,0.28,-0.87,0.41,1.0
0.2894582748413086,1.27,-1.03,-1.12,1.98
0.2937450408935547,0.92,-0.79,-1.85,2.21
0.29798316955566406,0.61,-0.87,-1.74,2.03
0.3023641109466553,0.44,-1.2,-1.07,1.66
0.3080921173095703,0.65,-1.41,-0.13,1.55
0.3133730888366699,1.0,-1.4,0.39,1.76
0.31778812408447266,1.23,-1.14,0.43,1.73
0.3224031925201416,1.29,-0.73,0.12,1.48
0.3270092010498047,1.05,-0.59,-0.35,1.25
0.33251523971557617,0.65,-0.89,-0.87,1.4
0.33777427673339844,0.32,-1.28,-1.21,1.79
0.34232330322265625,0.1,-1.54,-1.34,2.04
0.3466010093688965,-0.09,-1.68,-1.47,2.23
0.35122108459472656,-0.27,-1.73,-1.76,2.48
0.3566591739654541,-0.35,-1.7,-2.11,2.73
0.3621671199798584,-0.29,-1.6,-2.37,2.87
0.3667261600494385,-0.18,-1.46,-2.52,2.91
0.3711390495300293,-0.1,-1.25,-2.59,2.87
0.37581920623779297,-0.06,-0.98,-2.61,2.78
0.38124608993530273,-0.06,-0.69,-2.55,2.64
0.38732218742370605,-0.05,-0.45,-2.42,2.46
0.3924241065979004,-0.02,-0.24,-2.31,2.32
0.39746904373168945,0.13,-0.06,-2.08,2.08
0.4024322032928467,0.29,0.13,-1.75,1.77
0.4086122512817383,0.37,0.37,-1.57,1.65
0.4147481918334961,0.43,0.59,-1.63,1.78
0.4200601577758789,0.52,0.75,-1.65,1.88
0.4251570701599121,0.54,0.89,-1.53,1.85
0.4303121566772461,0.36,0.98,-1.43,1.77
0.4365510940551758,0.03,1.02,-1.19,1.56
0.44231414794921875,-0.26,1.05,-0.8,1.34
0.44744205474853516,-0.27,1.11,-0.48,1.23
0.45265722274780273,0.03,1.23,-0.35,1.27
0.45777320861816406,0.42,1.39,-0.3,1.48
0.4640359878540039,0.73,1.55,-0.3,1.73
0.46976518630981445,0.72,1.54,-0.3,1.72
0.47477197647094727,0.58,1.32,-0.17,1.45
0.4799931049346924,0.54,1.21,0.09,1.32
0.48508214950561523,0.52,1.21,0.62,1.45
0.49143123626708984,0.36,1.28,1.2,1.79
0.4969351291656494,0.22,1.34,1.67,2.15
0.5012760162353516,0.23,1.26,1.91,2.29
0.5055551528930664,0.38,1.06,1.82,2.14
0.5098061561584473,0.57,0.74,1.69,1.93
0.5154032707214355,0.69,0.37,1.67,1.84
0.5206301212310791,0.67,0.31,2.0,2.13
0.5253453254699707,0.89,0.35,2.96,3.11
0.5300102233886719,0.85,-0.81,2.84,3.07
0.535062313079834,0.24,-1.66,2.91,3.35
0.5413322448730469,-0.31,-1.9,2.96,3.53
0.5474042892456055,-0.83,-1.45,2.62,3.1
0.5523591041564941,-1.07,-0.98,2.23,2.66
0.5575051307678223,-0.92,-0.87,2.0,2.36
0.5625882148742676,-0.65,-0.85,1.81,2.1
0.5690131187438965,-0.47,-0.78,1.52,1.77
0.5747179985046387,-0.39,-0.69,1.2,1.43
0.5797309875488281,-0.45,-0.62,0.81,1.11
0.5848331451416016,-0.63,-0.66,0.39,0.99
0.5900530815124512,-0.86,-0.8,-0.05,1.17
0.596245288848877,-1.0,-0.94,-0.43,1.43
0.601898193359375,-0.97,-0.97,-0.8,1.58
0.6070270538330078,-0.82,-0.87,-1.1,1.62
0.6120941638946533,-0.68,-0.72,-1.26,1.6
0.6171560287475586,-0.55,-0.57,-1.3,1.52
0.6236281394958496,-0.38,-0.47,-1.23,1.37
0.6297011375427246,-0.25,-0.44,-1.04,1.15
0.6349081993103027,-0.21,-0.43,-0.85,0.97
0.6399121284484863,-0.21,-0.42,-0.76,0.89
0.644536018371582,-0.21,-0.38,-0.77,0.88
0.6506021022796631,-0.26,-0.34,-0.86,0.96
0.656702995300293,-0.35,-0.33,-0.98,1.09
0.6617891788482666,-0.4,-0.3,-1.15,1.25
0.6667580604553223,-0.36,-0.28,-1.43,1.5
0.6714251041412354,-0.34,-0.29,-1.7,1.75
0.6775791645050049,-0.47,-0.2,-1.7,1.77
0.6836342811584473,-0.48,-0.09,-1.75,1.81
0.6885671615600586,-0.27,0.07,-1.72,1.74
0.693120002746582,0.02,0.19,-1.64,1.65
0.6973662376403809,0.14,0.19,-1.6,1.61
0.7035131454467773,0.03,0.1,-1.56,1.56
0.7088251113891602,-0.2,-0.01,-1.64,1.65
0.7133340835571289,-0.36,-0.1,-1.72,1.76
0.7177000045776367,-0.38,-0.12,-1.68,1.72
0.7220971584320068,-0.21,-0.07,-1.56,1.57
0.7278001308441162,-0.02,0.07,-1.13,1.13
0.7332172393798828,0.24,0.22,-0.8,0.86
0.7377653121948242,0.28,0.37,-0.63,0.78
0.7420530319213867,0.09,0.51,-0.31,0.6
0.7465271949768066,-0.05,0.57,-0.09,0.57
0.7520811557769775,-0.12,0.61,0.08,0.62
0.7574541568756104,-0.17,0.67,0.19,0.71
0.7621250152587891,-0.19,0.66,0.41,0.79
0.766350269317627,-0.2,0.55,0.68,0.89
