time,ax,ay,az,atotal
0.009081125259399414,-0.17,0.16,0.21,0.31
0.01781916618347168,-0.28,0.15,0.37,0.48
0.028272151947021484,-0.26,0.05,0.33,0.42
0.038169145584106445,-0.12,-0.05,0.27,0.29
0.04795503616333008,0.02,-0.11,0.3,0.32
0.05841517448425293,0.01,-0.07,0.32,0.32
0.06868505477905273,-0.04,0.02,0.3,0.3
0.0780940055847168,-0.06,0.11,0.28,0.3
0.08871126174926758,-0.04,0.18,0.24,0.3
0.09826922416687012,-0.03,0.13,0.24,0.27
0.10866117477416992,-0.03,-0.02,0.18,0.18
0.11872720718383789,-0.02,-0.16,0.11,0.19
0.12877225875854492,0.04,-0.25,0.04,0.25
0.13893508911132812,0.13,-0.28,-0.12,0.33
0.1485762596130371,0.14,-0.26,-0.3,0.42
0.15881824493408203,0.07,-0.22,-0.45,0.5
0.16917133331298828,-0.03,-0.19,-0.5,0.53
0.17901015281677246,-0.12,-0.09,-0.49,0.51
0.18918228149414062,-0.14,0.0,-0.43,0.45
0.19898319244384766,-0.13,0.07,-0.31,0.34
0.20916223526000977,-0.05,0.07,-0.13,0.15
0.21878433227539062,0.09,0.04,-0.02,0.1
0.2290172576904297,0.21,0.02,0.05,0.21
0.23918414115905762,0.27,-0.01,0.08,0.28
0.24952316284179688,0.27,-0.04,0.09,0.28
0.25935816764831543,0.2,-0.05,0.05,0.21
0.26932430267333984,0.08,-0.03,-0.08,0.11
0.279616117477417,-0.03,0.02,-0.18,0.18
0.2894163131713867,-0.12,0.07,-0.18,0.22
0.2996041774749756,-0.13,0.11,-0.13,0.21
0.30963802337646484,-0.02,0.13,-0.01,0.13
0.319655179977417,0.01,0.15,0.09,0.17
0.3296952247619629,-0.06,0.17,0.17,0.24
0.33974599838256836,-0.12,0.23,0.18,0.31
0.3503241539001465,-0.1,0.33,0.18,0.38
0.3604161739349365,-0.09,0.42,0.13,0.44
0.36989307403564453,-0.22,0.59,0.06,0.63
0.379993200302124,-0.33,0.65,0.05,0.73
0.39052724838256836,-0.34,0.54,0.13,0.65
0.4005880355834961,-0.23,0.38,0.24,0.5
0.4100770950317383,0.09,0.35,0.41,0.54
0.42033815383911133,0.39,0.45,0.56,0.81
0.43024420738220215,0.21,0.26,0.57,0.66
0.440798282623291,-0.11,0.33,0.43,0.55
0.45108509063720703,-0.34,0.31,0.27,0.53
0.46103620529174805,-0.31,0.16,0.05,0.35
0.47043418884277344,-0.17,0.17,-0.1,0.26
0.4805941581726074,0.36,0.18,-0.29,0.49
0.4911003112792969,1.56,-0.3,-0.7,1.73
0.5011682510375977,1.52,0.19,-0.89,1.77
0.5112390518188477,1.31,0.73,-0.53,1.59
0.5212972164154053,1.19,0.93,0.02,1.51
0.5307672023773193,0.89,1.04,0.31,1.4
0.5408141613006592,0.39,1.15,0.37,1.26
0.5514030456542969,0.33,1.57,0.57,1.7
0.5614972114562988,0.67,2.06,1.01,2.39
0.5717151165008545,-0.49,1.47,2.22,2.7
0.5817041397094727,-1.7,1.03,3.33,3.87
0.5916862487792969,-2.09,0.74,3.7,4.31
0.6012282371520996,-1.22,0.19,2.33,2.63
0.6119680404663086,-0.02,-0.19,0.85,0.87
0.6213791370391846,0.29,0.0,0.37,0.47
0.631289005279541,-0.09,0.26,0.4,0.48
0.6415410041809082,-0.75,0.26,0.57,0.97
0.6514091491699219,-1.34,0.01,0.57,1.45
0.6616063117980957,-1.66,-0.22,0.52,1.75
0.6721630096435547,-1.67,-0.33,0.19,1.71
0.6823232173919678,-1.55,-0.37,-0.24,1.61
0.6921353340148926,-1.62,-0.47,-0.48,1.75
0.702207088470459,-1.75,-0.66,-0.44,1.92
0.7122740745544434,-1.71,-0.84,-0.21,1.91
0.7223300933837891,-1.57,-0.9,0.17,1.81
0.7323360443115234,-1.37,-0.85,0.7,1.75
0.7423663139343262,-1.23,-0.72,1.13,1.81
0.7526092529296875,-1.12,-0.56,1.34,1.83
0.7625522613525391,-0.94,-0.33,1.4,1.71
0.772719144821167,-0.71,-0.12,1.25,1.44
0.7826862335205078,-0.42,-0.07,0.92,1.01
0.792905330657959,0.0,0.09,0.66,0.66
0.8027291297912598,0.9,0.49,0.51,1.14
0.8128442764282227,1.86,0.98,0.55,2.17
0.8229022026062012,1.95,1.05,0.49,2.26
0.8329520225524902,1.74,0.76,0.21,1.91
0.8429770469665527,1.36,0.37,0.13,1.41
0.8534293174743652,0.73,-0.13,0.25,0.78
0.8630471229553223,0.07,-0.55,0.51,0.75
0.8725061416625977,-0.61,-0.86,0.59,1.2
0.8830423355102539,-1.05,-1.14,0.38,1.59
0.8934283256530762,-1.02,-1.33,0.28,1.69
0.9033212661743164,-1.19,-1.47,0.33,1.91
0.9127602577209473,-1.34,-1.75,0.28,2.22
0.9237570762634277,-1.3,-1.93,0.12,2.33
0.9335141181945801,-1.08,-1.89,-0.09,2.17
0.9435501098632812,-0.73,-1.64,-0.19,1.8
0.953538179397583,-0.2,-1.34,-0.1,1.35
0.9636540412902832,0.25,-1.13,-0.03,1.15
0.9738221168518066,0.67,-0.85,-0.57,1.22
0.9827542304992676,1.08,-0.4,-0.46,1.24
0.9931402206420898,1.57,0.01,-0.1,1.57
1.0038433074951172,2.26,0.43,0.47,2.34
1.0140681266784668,3.06,1.14,1.6,3.63
