time,ax,ay,az,atotal
0.002683877944946289,0.32,0.18,0.14,0.39
0.010550975799560547,0.34,-0.07,0.12,0.36
0.020488977432250977,0.32,-0.19,0.05,0.37
0.03066396713256836,0.37,-0.09,-0.17,0.41
0.041731834411621094,0.45,0.25,-0.14,0.53
0.05156397819519043,-0.07,0.17,-0.89,0.9
0.06064605712890625,-0.27,-0.03,-1.02,1.05
0.07068109512329102,0.06,-0.06,-0.45,0.45
0.08085489273071289,0.08,0.0,-0.12,0.14
0.09182882308959961,0.15,0.08,0.05,0.17
0.10175609588623047,0.37,0.04,0.17,0.4
0.11105489730834961,0.54,0.06,0.25,0.59
0.12090396881103516,0.53,0.18,0.24,0.6
0.13117408752441406,0.41,0.22,0.24,0.52
0.14222288131713867,0.26,0.17,0.22,0.38
0.1520528793334961,0.17,0.08,0.17,0.25
0.16136503219604492,0.1,-0.01,0.16,0.18
0.1712939739227295,0.06,-0.05,0.21,0.22
0.18150901794433594,0.06,-0.09,0.28,0.3
0.19275903701782227,-0.02,-0.17,0.32,0.36
0.2024388313293457,-0.25,-0.32,0.34,0.52
0.21161508560180664,-0.52,-0.46,0.29,0.75
0.2215900421142578,-0.67,-0.55,0.14,0.87
0.23178696632385254,-0.71,-0.55,-0.07,0.9
0.24294376373291016,-0.68,-0.42,-0.27,0.84
0.25270986557006836,-0.7,-0.3,-0.46,0.88
0.2618088722229004,-0.75,-0.24,-0.65,1.02
0.27179789543151855,-0.78,-0.21,-0.82,1.15
0.2820279598236084,-0.81,-0.29,-0.84,1.2
0.29332780838012695,-0.63,-0.67,-0.35,0.98
0.30289697647094727,-0.32,-1.3,0.73,1.52
0.31208276748657227,-0.67,-1.4,0.52,1.63
0.3220090866088867,-1.02,-1.14,0.43,1.58
0.33225107192993164,-0.96,-0.65,0.16,1.17
0.34329986572265625,-0.59,-0.08,-0.25,0.64
0.3532259464263916,-0.19,0.21,-0.22,0.35
0.3623380661010742,0.19,0.33,-0.15,0.4
0.37236881256103516,0.4,0.43,-0.03,0.58
0.38254690170288086,0.38,0.5,0.3,0.69
0.3936738967895508,0.25,0.45,0.39,0.64
0.403505802154541,0.06,0.25,0.32,0.41
0.41271209716796875,-0.11,0.03,0.23,0.25
0.42263293266296387,-0.23,-0.08,0.03,0.24
0.4327199459075928,-0.3,-0.08,-0.12,0.33
0.4438810348510742,-0.24,-0.07,-0.18,0.3
0.4538760185241699,-0.09,-0.11,-0.16,0.21
0.46285104751586914,0.15,-0.11,-0.12,0.22
0.4730238914489746,0.14,-0.1,-0.03,0.17
0.4830350875854492,0.06,-0.16,0.02,0.17
0.49428606033325195,0.02,-0.22,0.04,0.22
0.5040597915649414,0.0,-0.29,0.03,0.29
0.51348876953125,-0.02,-0.35,-0.02,0.35
0.5234208106994629,-0.06,-0.37,-0.08,0.38
0.5336949825286865,-0.1,-0.34,-0.09,0.36
0.5448408126831055,-0.16,-0.33,-0.1,0.38
0.5545339584350586,-0.15,-0.3,-0.09,0.34
0.563532829284668,-0.12,-0.28,-0.04,0.3
0.573760986328125,-0.09,-0.25,0.01,0.26
0.5837907791137695,-0.09,-0.21,0.09,0.24
0.5950539112091064,-0.03,-0.15,0.12,0.19
0.6047778129577637,0.07,-0.09,0.19,0.22
0.6139397621154785,0.19,-0.03,0.28,0.33
0.6237568855285645,0.22,0.02,0.27,0.34
0.6339988708496094,0.15,0.04,0.29,0.32
0.6452488899230957,0.07,0.0,0.36,0.36
0.6550419330596924,0.02,-0.08,0.4,0.4
0.6641278266906738,0.0,-0.11,0.46,0.47
0.6742739677429199,-0.03,-0.07,0.41,0.41
0.684196949005127,-0.05,-0.03,0.25,0.25
0.6952037811279297,-0.07,-0.01,0.0,0.07
0.7051599025726318,-0.13,-0.03,-0.22,0.25
0.7143609523773193,-0.17,-0.08,-0.37,0.41
0.7243819236755371,-0.2,-0.09,-0.47,0.51
0.7345380783081055,-0.17,-0.09,-0.52,0.55
0.7457339763641357,-0.12,-0.1,-0.43,0.45
0.7555217742919922,-0.07,-0.16,-0.21,0.27
0.7646369934082031,0.0,-0.22,-0.05,0.22
0.7748379707336426,0.05,-0.25,-0.06,0.26
0.7848079204559326,0.05,-0.2,-0.19,0.28
0.7962779998779297,0.01,-0.16,-0.31,0.34
0.8058691024780273,-0.05,-0.15,-0.33,0.36
0.8151021003723145,-0.08,-0.17,-0.29,0.34
0.8250839710235596,-0.05,-0.19,-0.19,0.27
0.8352260589599609,-0.06,-0.18,-0.02,0.19
0.8462610244750977,-0.1,-0.15,0.16,0.24
0.8561820983886719,-0.08,-0.14,0.22,0.27
0.8654279708862305,-0.03,-0.14,0.19,0.23
0.8756248950958252,-0.01,-0.14,0.12,0.18
0.8857550621032715,0.02,-0.12,0.09,0.15
0.8967437744140625,0.04,-0.11,0.16,0.19
0.9066500663757324,-0.04,-0.14,0.24,0.28
0.915867805480957,-0.11,-0.19,0.3,0.37
0.9257230758666992,-0.07,-0.18,0.33,0.38
0.9358298778533936,-0.02,-0.15,0.28,0.31
0.9470720291137695,0.03,-0.05,0.2,0.2
0.9569110870361328,0.08,0.04,0.13,0.15
0.9660599231719971,0.04,0.06,0.05,0.08
0.9760348796844482,-0.07,0.05,-0.16,0.18
0.9863080978393555,-0.17,0.03,-0.39,0.42
0.9973349571228027,-0.2,0.02,-0.56,0.59
1.0071568489074707,-0.18,0.05,-0.7,0.72
1.016305923461914,-0.18,0.04,-0.65,0.67
1.026378870010376,-0.14,-0.03,-0.57,0.58
1.0372090339660645,-0.06,-0.06,-0.45,0.45
1.0472908020019531,0.02,-0.08,-0.25,0.26
1.0570240020751953,0.0,0.0,-0.05,0.05
1.066309928894043,-0.1,-0.22,0.47,0.52
1.0764880180358887,-0.09,-0.38,0.57,0.69
1.086526870727539,-0.02,-0.29,0.43,0.51
1.0978360176086426,0.04,-0.16,0.4,0.43
